Timestamp,Name,Value
49.71288,"Pressure (psi)",72.22140845070422
49.712884,"IMU Yaw Angle (deg)",-1.4827086135148952
49.731918,"Compressor Current (A)",11.625
49.73195,"Compresor Pressure Switch",true
49.733396,"Pressure (psi)",72.37379310344828
49.733401,"IMU Yaw Angle (deg)",-1.4805781491100738
49.751822,"Compressor Current (A)",11.625
49.751853,"Compresor Pressure Switch",true
49.752777,"Pressure (psi)",72.37379310344828
49.752782,"IMU Yaw Angle (deg)",-1.482121015816922
49.771771,"Compressor Current (A)",11.625
49.771801,"Compresor Pressure Switch",true
49.772801,"Pressure (psi)",77.13158059467918
49.772806,"IMU Yaw Angle (deg)",-1.4850747756957958
49.788733,"systemTime",2022-11-24 01:49:13.364355
49.791865,"Compressor Current (A)",17.5
49.791897,"Compresor Pressure Switch",true
49.792758,"Pressure (psi)",77.13158059467918
49.792763,"IMU Yaw Angle (deg)",-1.4841759026795578
49.811904,"Compressor Current (A)",17.5
49.811937,"Compresor Pressure Switch",true
49.812864,"Pressure (psi)",77.13158059467918
49.812869,"IMU Yaw Angle (deg)",-1.4913713426291895
49.831821,"Compressor Current (A)",9.875
49.831847,"Compresor Pressure Switch",true
49.83273,"Pressure (psi)",72.0695
49.832735,"IMU Yaw Angle (deg)",-1.4915036307871294
49.851816,"Compressor Current (A)",9.875
49.851844,"Compresor Pressure Switch",true
49.852788,"Pressure (psi)",72.0695
49.852792,"IMU Yaw Angle (deg)",-1.485915054380889
49.871787,"Compressor Current (A)",9.875
49.871818,"Compresor Pressure Switch",true
49.87304,"Pressure (psi)",75.16751173708921
49.873045,"IMU Yaw Angle (deg)",-1.4900261244177773
49.891834,"Compressor Current (A)",14.5
49.891865,"Compresor Pressure Switch",true
49.892792,"Pressure (psi)",75.16751173708921
49.892797,"IMU Yaw Angle (deg)",-1.492520062208171
49.911785,"Compressor Current (A)",14.5
49.911815,"Compresor Pressure Switch",true
49.912884,"Pressure (psi)",75.16751173708921
49.912889,"IMU Yaw Angle (deg)",-1.4979833743572188
49.931792,"Compressor Current (A)",15.25
49.93182,"Compresor Pressure Switch",true
49.932698,"Pressure (psi)",75.011
49.932703,"IMU Yaw Angle (deg)",-1.4933090533018067
49.951833,"Compressor Current (A)",15.25
49.951862,"Compresor Pressure Switch",true
49.952849,"Pressure (psi)",75.011
49.952853,"IMU Yaw Angle (deg)",-1.4963535272330002
49.971762,"Compressor Current (A)",15.25
49.971792,"Compresor Pressure Switch",true
49.972774,"Pressure (psi)",71.23937402190923
49.972778,"IMU Yaw Angle (deg)",-1.497233212664719
49.991782,"Compressor Current (A)",10.125
49.991811,"Compresor Pressure Switch",true
49.992786,"Pressure (psi)",71.23937402190923
49.992791,"IMU Yaw Angle (deg)",-1.498246981859203
50.011835,"Compressor Current (A)",10.125
50.011864,"Compresor Pressure Switch",true
50.012813,"Pressure (psi)",71.23937402190923
50.012818,"IMU Yaw Angle (deg)",-1.49974504011869
50.031839,"Compressor Current (A)",16
50.031868,"Compresor Pressure Switch",true
50.032796,"Pressure (psi)",78.11361502347418
50.032801,"IMU Yaw Angle (deg)",-1.5067413119673687
50.051794,"Compressor Current (A)",16
50.051824,"Compresor Pressure Switch",true
50.05281,"Pressure (psi)",78.11361502347418
50.052815,"IMU Yaw Angle (deg)",-1.5079332222193436
50.072097,"Compressor Current (A)",11.375
50.072125,"Compresor Pressure Switch",true
50.073012,"Pressure (psi)",74.03049999999999
50.073017,"IMU Yaw Angle (deg)",-1.5112903281301213
50.091821,"Compressor Current (A)",11.375
50.091849,"Compresor Pressure Switch",true
50.092874,"Pressure (psi)",74.03049999999999
50.092879,"IMU Yaw Angle (deg)",-1.508317230597134
50.111799,"Compressor Current (A)",11.375
50.111829,"Compresor Pressure Switch",true
50.113107,"Pressure (psi)",74.03049999999999
50.113112,"IMU Yaw Angle (deg)",-1.515249683439727
50.131789,"Compressor Current (A)",13.125
50.131816,"Compresor Pressure Switch",true
50.132716,"Pressure (psi)",73.35736677115987
50.132721,"IMU Yaw Angle (deg)",-1.5169556999355511
50.151794,"Compressor Current (A)",13.125
50.151824,"Compresor Pressure Switch",true
50.15286,"Pressure (psi)",73.35736677115987
50.152865,"IMU Yaw Angle (deg)",-1.5183066968321755
50.171793,"Compressor Current (A)",13.125
50.171822,"Compresor Pressure Switch",true
50.172599,"Pressure (psi)",79.09564945226916
50.172604,"IMU Yaw Angle (deg)",-1.5191246787160586
50.191789,"Compressor Current (A)",17.75
50.191818,"Compresor Pressure Switch",true
50.192787,"Pressure (psi)",79.09564945226916
50.192792,"IMU Yaw Angle (deg)",-1.5207582727521607
50.211799,"Compressor Current (A)",17.75
50.211826,"Compresor Pressure Switch",true
50.212691,"Pressure (psi)",79.09564945226916
50.212695,"IMU Yaw Angle (deg)",-1.5236612113416146
50.231769,"Compressor Current (A)",1.75
50.231796,"Compresor Pressure Switch",true
50.232767,"Pressure (psi)",74.18547730829421
50.232772,"IMU Yaw Angle (deg)",-1.524195294946427
50.251974,"Compressor Current (A)",1.75
50.25201,"Compresor Pressure Switch",true
50.252975,"Pressure (psi)",74.18547730829421
50.252979,"IMU Yaw Angle (deg)",-1.5250471056550687
50.271796,"Compressor Current (A)",0
50.271822,"Compresor Pressure Switch",true
50.272762,"Pressure (psi)",75.16751173708921
50.272766,"IMU Yaw Angle (deg)",-1.5264382294714394
50.291809,"Compressor Current (A)",0
50.291839,"Compresor Pressure Switch",true
50.293124,"Pressure (psi)",75.16751173708921
50.293129,"IMU Yaw Angle (deg)",-1.5274769102185908
50.311813,"Compressor Current (A)",0
50.311842,"Compresor Pressure Switch",true
50.313172,"Pressure (psi)",75.16751173708921
50.313177,"IMU Yaw Angle (deg)",-1.527492607980961
50.331889,"Compressor Current (A)",0
50.331916,"Compresor Pressure Switch",true
50.332701,"Pressure (psi)",74.18547730829421
50.332706,"IMU Yaw Angle (deg)",-1.527491574391717
50.351761,"Compressor Current (A)",0
50.35179,"Compresor Pressure Switch",true
50.35267,"Pressure (psi)",74.18547730829421
50.352675,"IMU Yaw Angle (deg)",-1.5297352962791864
50.371804,"Compressor Current (A)",0
50.371833,"Compresor Pressure Switch",true
50.372803,"Pressure (psi)",75.16751173708921
50.372808,"IMU Yaw Angle (deg)",-1.5293887594342177
50.391795,"Compressor Current (A)",0
50.391825,"Compresor Pressure Switch",true
50.392789,"Pressure (psi)",75.16751173708921
50.392794,"IMU Yaw Angle (deg)",-1.5302092683613246
50.411844,"Compressor Current (A)",0
50.411875,"Compresor Pressure Switch",true
50.412769,"Pressure (psi)",75.16751173708921
50.412773,"IMU Yaw Angle (deg)",-1.5314447152912563
50.431815,"Compressor Current (A)",0
50.431843,"Compresor Pressure Switch",true
50.432661,"Pressure (psi)",74.18547730829421
50.432666,"IMU Yaw Angle (deg)",-1.5329148658364953
50.451826,"Compressor Current (A)",0
50.451855,"Compresor Pressure Switch",true
50.452829,"Pressure (psi)",74.18547730829421
50.452833,"IMU Yaw Angle (deg)",-1.5343160302340926
50.471802,"Compressor Current (A)",0
50.471833,"Compresor Pressure Switch",true
50.472629,"Pressure (psi)",75.32451410658308
50.472634,"IMU Yaw Angle (deg)",-1.535823137730354
50.49207,"Compressor Current (A)",17
50.4921,"Compresor Pressure Switch",true
50.492922,"Pressure (psi)",75.32451410658308
50.492927,"IMU Yaw Angle (deg)",-1.5394782359898032
50.51183,"Compressor Current (A)",17
50.51186,"Compresor Pressure Switch",true
50.513358,"Pressure (psi)",75.32451410658308
50.513363,"IMU Yaw Angle (deg)",-1.5362173174470604
50.53179,"Compressor Current (A)",11.75
50.531817,"Compresor Pressure Switch",true
50.534723,"Pressure (psi)",72.0695
50.534728,"IMU Yaw Angle (deg)",-1.5366651593148646
50.551817,"Compressor Current (A)",11.75
50.551847,"Compresor Pressure Switch",true
50.552924,"Pressure (psi)",72.0695
50.552929,"IMU Yaw Angle (deg)",-1.541143181696528
50.571947,"Compressor Current (A)",15.5
50.571975,"Compresor Pressure Switch",true
50.572998,"Pressure (psi)",81.05971830985915
50.573004,"IMU Yaw Angle (deg)",-1.5430298316925701
50.591786,"Compressor Current (A)",15.5
50.591817,"Compresor Pressure Switch",true
50.5928,"Pressure (psi)",81.05971830985915
50.592805,"IMU Yaw Angle (deg)",-1.5435689633488592
50.611802,"Compressor Current (A)",15.5
50.611832,"Compresor Pressure Switch",true
50.612804,"Pressure (psi)",81.05971830985915
50.612809,"IMU Yaw Angle (deg)",-1.5425131098926006
50.631792,"Compressor Current (A)",11.25
50.631819,"Compresor Pressure Switch",true
50.632817,"Pressure (psi)",74.18547730829421
50.632822,"IMU Yaw Angle (deg)",-1.5458134762197673
50.651772,"Compressor Current (A)",11.25
50.651801,"Compresor Pressure Switch",true
50.653041,"Pressure (psi)",74.18547730829421
50.653046,"IMU Yaw Angle (deg)",-1.5478578968346057
50.671841,"Compressor Current (A)",11.25
50.671869,"Compresor Pressure Switch",true
50.672719,"Pressure (psi)",76.14954616588419
50.672724,"IMU Yaw Angle (deg)",-1.5472178009301365
50.691812,"Compressor Current (A)",12.5
50.691839,"Compresor Pressure Switch",true
50.692682,"Pressure (psi)",76.14954616588419
50.692686,"IMU Yaw Angle (deg)",-1.5543276629894913
50.71181,"Compressor Current (A)",12.5
50.711837,"Compresor Pressure Switch",true
50.71283,"Pressure (psi)",76.14954616588419
50.712834,"IMU Yaw Angle (deg)",-1.5535104769170227
50.731821,"Compressor Current (A)",14.75
50.731848,"Compresor Pressure Switch",true
50.732857,"Pressure (psi)",77.29166144200627
50.732862,"IMU Yaw Angle (deg)",-1.5496963097155037
50.751789,"Compressor Current (A)",14.75
50.751818,"Compresor Pressure Switch",true
50.756841,"Pressure (psi)",77.29166144200627
50.756848,"IMU Yaw Angle (deg)",-1.5597614589035453
50.771831,"Compressor Current (A)",11.625
50.771859,"Compresor Pressure Switch",true
50.773454,"Pressure (psi)",74.18547730829421
50.773459,"IMU Yaw Angle (deg)",-1.5593308315873087
50.791844,"Compressor Current (A)",11.625
50.791873,"Compresor Pressure Switch",true
50.793172,"Pressure (psi)",74.18547730829421
50.793177,"IMU Yaw Angle (deg)",-1.5620340182930172
50.811811,"Compressor Current (A)",11.625
50.811841,"Compresor Pressure Switch",true
50.812677,"Pressure (psi)",74.18547730829421
50.812682,"IMU Yaw Angle (deg)",-1.5595038956254663
50.832024,"Compressor Current (A)",13.5
50.832052,"Compresor Pressure Switch",true
50.832836,"Pressure (psi)",79.09564945226916
50.83284,"IMU Yaw Angle (deg)",-1.5612474423944893
50.85178,"Compressor Current (A)",13.5
50.85181,"Compresor Pressure Switch",true
50.853191,"Pressure (psi)",79.09564945226916
50.853196,"IMU Yaw Angle (deg)",-1.5643199733048618
50.871798,"Compressor Current (A)",13.5
50.871828,"Compresor Pressure Switch",true
50.872793,"Pressure (psi)",76.14954616588419
50.872798,"IMU Yaw Angle (deg)",-1.5620375551879349
50.891823,"Compressor Current (A)",11
50.891852,"Compresor Pressure Switch",true
50.892801,"Pressure (psi)",76.14954616588419
50.892806,"IMU Yaw Angle (deg)",-1.5703468917310182
50.911781,"Compressor Current (A)",11
50.911811,"Compresor Pressure Switch",true
50.912664,"Pressure (psi)",76.14954616588419
50.912668,"IMU Yaw Angle (deg)",-1.5676069999337139
50.931816,"Compressor Current (A)",11.375
50.931845,"Compresor Pressure Switch",true
50.932691,"Pressure (psi)",77.13158059467918
50.932695,"IMU Yaw Angle (deg)",-1.5690740525275408
50.951844,"Compressor Current (A)",11.375
50.951874,"Compresor Pressure Switch",true
50.952752,"Pressure (psi)",77.13158059467918
50.952757,"IMU Yaw Angle (deg)",-1.572307950898999
50.971784,"Compressor Current (A)",11.375
50.971815,"Compresor Pressure Switch",true
50.972755,"Pressure (psi)",77.9525
50.972759,"IMU Yaw Angle (deg)",-1.5757404822707117
50.991791,"Compressor Current (A)",14.625
50.991822,"Compresor Pressure Switch",true
50.992766,"Pressure (psi)",77.9525
50.992771,"IMU Yaw Angle (deg)",-1.5772190467715206
51.011815,"Compressor Current (A)",14.625
51.011842,"Compresor Pressure Switch",true
51.01271,"Pressure (psi)",77.9525
51.012715,"IMU Yaw Angle (deg)",-1.572049717336887
51.031793,"Compressor Current (A)",10.75
51.03182,"Compresor Pressure Switch",true
51.032816,"Pressure (psi)",75.16751173708921
51.032821,"IMU Yaw Angle (deg)",-1.5744321164041697
51.051778,"Compressor Current (A)",10.75
51.051809,"Compresor Pressure Switch",true
51.052623,"Pressure (psi)",75.16751173708921
51.052628,"IMU Yaw Angle (deg)",-1.5781564337611138
51.071818,"Compressor Current (A)",16.125
51.071844,"Compresor Pressure Switch",true
51.072731,"Pressure (psi)",81.05971830985915
51.072736,"IMU Yaw Angle (deg)",-1.5781165353655755
51.091827,"Compressor Current (A)",16.125
51.091854,"Compresor Pressure Switch",true
51.092716,"Pressure (psi)",81.05971830985915
51.092721,"IMU Yaw Angle (deg)",-1.582711364194745
51.111773,"Compressor Current (A)",16.125
51.111802,"Compresor Pressure Switch",true
51.112781,"Pressure (psi)",81.05971830985915
51.112786,"IMU Yaw Angle (deg)",-1.577000887021417
51.13179,"Compressor Current (A)",11.75
51.131814,"Compresor Pressure Switch",true
51.132725,"Pressure (psi)",76.14954616588419
51.13273,"IMU Yaw Angle (deg)",-1.5798655598759597
51.151756,"Compressor Current (A)",11.75
51.151785,"Compresor Pressure Switch",true
51.152614,"Pressure (psi)",76.14954616588419
51.152619,"IMU Yaw Angle (deg)",-1.582972197622055
51.171774,"Compressor Current (A)",11.75
51.171803,"Compresor Pressure Switch",true
51.17264,"Pressure (psi)",76.30808777429466
51.172645,"IMU Yaw Angle (deg)",-1.5839319083690588
51.1918,"Compressor Current (A)",13
51.191829,"Compresor Pressure Switch",true
51.192796,"Pressure (psi)",76.30808777429466
51.192801,"IMU Yaw Angle (deg)",-1.592996229752893
51.211795,"Compressor Current (A)",13
51.211823,"Compresor Pressure Switch",true
51.212613,"Pressure (psi)",76.30808777429466
51.212618,"IMU Yaw Angle (deg)",-1.5921983125358765
51.231755,"Compressor Current (A)",0
51.231782,"Compresor Pressure Switch",true
51.233223,"Pressure (psi)",79.09564945226916
51.233228,"IMU Yaw Angle (deg)",-1.5882069835513775
51.25178,"Compressor Current (A)",0
51.251809,"Compresor Pressure Switch",true
51.252737,"Pressure (psi)",79.09564945226916
51.252742,"IMU Yaw Angle (deg)",-1.5930632501095479
51.271793,"Compressor Current (A)",0
51.27182,"Compresor Pressure Switch",true
51.272805,"Pressure (psi)",77.13158059467918
51.27281,"IMU Yaw Angle (deg)",-1.5950714496374077
51.291768,"Compressor Current (A)",0
51.291796,"Compresor Pressure Switch",true
51.292733,"Pressure (psi)",77.13158059467918
51.292738,"IMU Yaw Angle (deg)",-1.5954443271160075
51.311777,"Compressor Current (A)",0
51.311805,"Compresor Pressure Switch",true
51.31277,"Pressure (psi)",77.13158059467918
51.312775,"IMU Yaw Angle (deg)",-1.596093619510526
51.331773,"Compressor Current (A)",0
51.3318,"Compresor Pressure Switch",true
51.332595,"Pressure (psi)",77.9525
51.3326,"IMU Yaw Angle (deg)",-1.5970648739486881
51.351815,"Compressor Current (A)",0
51.351846,"Compresor Pressure Switch",true
51.352957,"Pressure (psi)",77.9525
51.352961,"IMU Yaw Angle (deg)",-1.5990213034897993
51.371771,"Compressor Current (A)",0
51.3718,"Compresor Pressure Switch",true
51.372745,"Pressure (psi)",76.972
51.37275,"IMU Yaw Angle (deg)",-1.5996812488138628
51.391822,"Compressor Current (A)",0
51.391853,"Compresor Pressure Switch",true
51.392668,"Pressure (psi)",76.972
51.392673,"IMU Yaw Angle (deg)",-1.6013301604092074
51.412372,"Compressor Current (A)",0
51.412403,"Compresor Pressure Switch",true
51.413154,"Pressure (psi)",76.972
51.413159,"IMU Yaw Angle (deg)",-1.6027548418790056
51.431815,"Compressor Current (A)",0
51.43184,"Compresor Pressure Switch",true
51.432754,"Pressure (psi)",77.13158059467918
51.432901,"IMU Yaw Angle (deg)",-1.6032538421899036
51.451813,"Compressor Current (A)",0
51.451839,"Compresor Pressure Switch",true
51.45272,"Pressure (psi)",77.13158059467918
51.452725,"IMU Yaw Angle (deg)",-1.6039254925399973
51.471795,"Compressor Current (A)",18
51.471821,"Compresor Pressure Switch",true
51.472757,"Pressure (psi)",77.13158059467918
51.472761,"IMU Yaw Angle (deg)",-1.607690193906422
51.491822,"Compressor Current (A)",18
51.491852,"Compresor Pressure Switch",true
51.492705,"Pressure (psi)",77.13158059467918
51.492709,"IMU Yaw Angle (deg)",-1.6088989091366486
51.511807,"Compressor Current (A)",18
51.511837,"Compresor Pressure Switch",true
51.512641,"Pressure (psi)",77.13158059467918
51.512646,"IMU Yaw Angle (deg)",-1.6112263042777732
51.531814,"Compressor Current (A)",12.75
51.531842,"Compresor Pressure Switch",true
51.532788,"Pressure (psi)",75.99149999999999
51.532792,"IMU Yaw Angle (deg)",-1.6125642233937934
51.551796,"Compressor Current (A)",12.75
51.551827,"Compresor Pressure Switch",true
51.552702,"Pressure (psi)",75.99149999999999
51.552707,"IMU Yaw Angle (deg)",-1.615254850119348
51.572316,"Compressor Current (A)",17.625
51.572344,"Compresor Pressure Switch",true
51.573176,"Pressure (psi)",81.87449999999998
51.573181,"IMU Yaw Angle (deg)",-1.6122894073426681
51.591804,"Compressor Current (A)",17.625
51.591833,"Compresor Pressure Switch",true
51.59284,"Pressure (psi)",81.87449999999998
51.592845,"IMU Yaw Angle (deg)",-1.6162966686487155
51.611801,"Compressor Current (A)",17.625
51.611832,"Compresor Pressure Switch",true
51.612802,"Pressure (psi)",81.87449999999998
51.612807,"IMU Yaw Angle (deg)",-1.6163310671746685
51.631781,"Compressor Current (A)",11.125
51.63181,"Compresor Pressure Switch",true
51.632624,"Pressure (psi)",76.30808777429466
51.632628,"IMU Yaw Angle (deg)",-1.6213766177594617
51.651804,"Compressor Current (A)",11.125
51.651835,"Compresor Pressure Switch",true
51.65295,"Pressure (psi)",76.30808777429466
51.652955,"IMU Yaw Angle (deg)",-1.619726825058456
51.671786,"Compressor Current (A)",13.25
51.671812,"Compresor Pressure Switch",true
51.672762,"Pressure (psi)",82.04175273865413
51.672767,"IMU Yaw Angle (deg)",-1.6162817860096652
51.693796,"Compressor Current (A)",13.25
51.693828,"Compresor Pressure Switch",true
51.695344,"Pressure (psi)",82.04175273865413
51.695349,"IMU Yaw Angle (deg)",-1.6189201840907295
51.711851,"Compressor Current (A)",13.25
51.711881,"Compresor Pressure Switch",true
51.712725,"Pressure (psi)",82.04175273865413
51.712729,"IMU Yaw Angle (deg)",-1.6263863435536583
51.731763,"Compressor Current (A)",9.75
51.73179,"Compresor Pressure Switch",true
51.732726,"Pressure (psi)",78.11361502347418
51.732731,"IMU Yaw Angle (deg)",-1.620962385043498
51.751798,"Compressor Current (A)",9.75
51.751828,"Compresor Pressure Switch",true
51.752763,"Pressure (psi)",78.11361502347418
51.752768,"IMU Yaw Angle (deg)",-1.6215486119985545
51.77182,"Compressor Current (A)",9.75
51.771849,"Compresor Pressure Switch",true
51.772735,"Pressure (psi)",77.79188767550703
51.77274,"IMU Yaw Angle (deg)",-1.6255575184375015
51.791824,"Compressor Current (A)",11.375
51.791854,"Compresor Pressure Switch",true
51.792669,"Pressure (psi)",77.79188767550703
51.792674,"IMU Yaw Angle (deg)",-1.6274382521510087
51.811788,"Compressor Current (A)",11.375
51.811818,"Compresor Pressure Switch",true
51.812753,"Pressure (psi)",77.79188767550703
51.812758,"IMU Yaw Angle (deg)",-1.6336367447823248
51.832013,"Compressor Current (A)",15
51.832042,"Compresor Pressure Switch",true
51.832874,"Pressure (psi)",81.87449999999998
51.832879,"IMU Yaw Angle (deg)",-1.633681777328249
51.851792,"Compressor Current (A)",15
51.851824,"Compresor Pressure Switch",true
51.852628,"Pressure (psi)",81.87449999999998
51.852633,"IMU Yaw Angle (deg)",-1.630194627463814
51.871887,"Compressor Current (A)",9.75
51.871916,"Compresor Pressure Switch",true
51.872789,"Pressure (psi)",77.29166144200627
51.872793,"IMU Yaw Angle (deg)",-1.6331462059020962
51.89184,"Compressor Current (A)",9.75
51.89187,"Compresor Pressure Switch",true
51.892708,"Pressure (psi)",77.29166144200627
51.892713,"IMU Yaw Angle (deg)",-1.6327823366224732
51.91182,"Compressor Current (A)",9.75
51.91185,"Compresor Pressure Switch",true
51.912696,"Pressure (psi)",77.29166144200627
51.912701,"IMU Yaw Angle (deg)",-1.6398634513020485
51.931782,"Compressor Current (A)",13.75
51.93181,"Compresor Pressure Switch",true
51.932657,"Pressure (psi)",82.04175273865413
51.932661,"IMU Yaw Angle (deg)",-1.6415840969681708
51.951833,"Compressor Current (A)",13.75
51.951862,"Compresor Pressure Switch",true
51.952771,"Pressure (psi)",82.04175273865413
51.952776,"IMU Yaw Angle (deg)",-1.640368480548259
51.971808,"Compressor Current (A)",9.75
51.971834,"Compresor Pressure Switch",true
51.972685,"Pressure (psi)",78.93299999999998
51.972689,"IMU Yaw Angle (deg)",-1.6404311472773516
51.99181,"Compressor Current (A)",9.75
51.991839,"Compresor Pressure Switch",true
51.992744,"Pressure (psi)",78.93299999999998
51.992749,"IMU Yaw Angle (deg)",-1.6406551742255653
52.011833,"Compressor Current (A)",9.75
52.011865,"Compresor Pressure Switch",true
52.012847,"Pressure (psi)",78.93299999999998
52.012851,"IMU Yaw Angle (deg)",-1.6441541586667265
52.031906,"Compressor Current (A)",11.25
52.031936,"Compresor Pressure Switch",true
52.032932,"Pressure (psi)",78.11361502347418
52.032937,"IMU Yaw Angle (deg)",-1.6493877416253058
52.051807,"Compressor Current (A)",11.25
52.051837,"Compresor Pressure Switch",true
52.052785,"Pressure (psi)",78.11361502347418
52.05279,"IMU Yaw Angle (deg)",-1.6491321111470427
52.071813,"Compressor Current (A)",15
52.071839,"Compresor Pressure Switch",true
52.072699,"Pressure (psi)",81.05971830985915
52.072704,"IMU Yaw Angle (deg)",-1.6510675904899803
52.091862,"Compressor Current (A)",15
52.091892,"Compresor Pressure Switch",true
52.092758,"Pressure (psi)",81.05971830985915
52.092763,"IMU Yaw Angle (deg)",-1.6510587645471066
52.111799,"Compressor Current (A)",15
52.111829,"Compresor Pressure Switch",true
52.112684,"Pressure (psi)",81.05971830985915
52.112689,"IMU Yaw Angle (deg)",-1.6534555477648945
52.131792,"Compressor Current (A)",10
52.131819,"Compresor Pressure Switch",true
52.132712,"Pressure (psi)",78.11361502347418
52.132716,"IMU Yaw Angle (deg)",-1.652825904428956
52.151798,"Compressor Current (A)",10
52.151828,"Compresor Pressure Switch",true
52.152795,"Pressure (psi)",78.11361502347418
52.152799,"IMU Yaw Angle (deg)",-1.6541250363886324
52.171813,"Compressor Current (A)",10
52.171843,"Compresor Pressure Switch",true
52.172901,"Pressure (psi)",84.00582159624413
52.172907,"IMU Yaw Angle (deg)",-1.6585870166122882
52.191867,"Compressor Current (A)",15.375
52.191895,"Compresor Pressure Switch",true
52.192774,"Pressure (psi)",84.00582159624413
52.192779,"IMU Yaw Angle (deg)",-1.6603122025877208
52.211899,"Compressor Current (A)",15.375
52.211931,"Compresor Pressure Switch",true
52.212775,"Pressure (psi)",84.00582159624413
52.21278,"IMU Yaw Angle (deg)",-1.662583170756695
52.231804,"Compressor Current (A)",9.75
52.231832,"Compresor Pressure Switch",true
52.232772,"Pressure (psi)",79.25880877742945
52.232776,"IMU Yaw Angle (deg)",-1.6683721492141457
52.251824,"Compressor Current (A)",9.75
52.251854,"Compresor Pressure Switch",true
52.25285,"Pressure (psi)",79.25880877742945
52.252855,"IMU Yaw Angle (deg)",-1.6686185711324188
52.271787,"Compressor Current (A)",14.125
52.271816,"Compresor Pressure Switch",true
52.272672,"Pressure (psi)",82.04175273865413
52.272677,"IMU Yaw Angle (deg)",-1.6644951418787215
52.291835,"Compressor Current (A)",14.125
52.291866,"Compresor Pressure Switch",true
52.292743,"Pressure (psi)",82.04175273865413
52.292747,"IMU Yaw Angle (deg)",-1.6661260877698634
52.311791,"Compressor Current (A)",14.125
52.311821,"Compresor Pressure Switch",true
52.312674,"Pressure (psi)",82.04175273865413
52.312679,"IMU Yaw Angle (deg)",-1.670467671543357
52.331868,"Compressor Current (A)",15.25
52.331895,"Compresor Pressure Switch",true
52.332911,"Pressure (psi)",81.05971830985915
52.332916,"IMU Yaw Angle (deg)",-1.6796725662946677
52.351799,"Compressor Current (A)",15.25
52.351829,"Compresor Pressure Switch",true
52.352934,"Pressure (psi)",81.05971830985915
52.352939,"IMU Yaw Angle (deg)",-1.680811388522384
52.371876,"Compressor Current (A)",11.875
52.371904,"Compresor Pressure Switch",true
52.373932,"Pressure (psi)",78.11361502347418
52.373938,"IMU Yaw Angle (deg)",-1.6810831565111852
52.391835,"Compressor Current (A)",11.875
52.391864,"Compresor Pressure Switch",true
52.392741,"Pressure (psi)",78.11361502347418
52.392745,"IMU Yaw Angle (deg)",-1.677964715570209
52.411786,"Compressor Current (A)",11.875
52.411817,"Compresor Pressure Switch",true
52.412786,"Pressure (psi)",78.11361502347418
52.41279,"IMU Yaw Angle (deg)",-1.6807546433061336
52.431791,"Compressor Current (A)",15.75
52.431821,"Compresor Pressure Switch",true
52.432657,"Pressure (psi)",85.7965
52.432661,"IMU Yaw Angle (deg)",-1.6838334674835178
52.451798,"Compressor Current (A)",15.75
52.451828,"Compresor Pressure Switch",true
52.452789,"Pressure (psi)",85.7965
52.452794,"IMU Yaw Angle (deg)",-1.6877397118359774
52.471875,"Compressor Current (A)",11
52.471904,"Compresor Pressure Switch",true
52.472765,"Pressure (psi)",79.09564945226916
52.47277,"IMU Yaw Angle (deg)",-1.686185997068879
52.491787,"Compressor Current (A)",11
52.491816,"Compresor Pressure Switch",true
52.492776,"Pressure (psi)",79.09564945226916
52.492781,"IMU Yaw Angle (deg)",-1.6883674658238856
52.511769,"Compressor Current (A)",11
52.511799,"Compresor Pressure Switch",true
52.512729,"Pressure (psi)",79.09564945226916
52.512734,"IMU Yaw Angle (deg)",-1.689062381789085
52.531793,"Compressor Current (A)",14.5
52.531822,"Compresor Pressure Switch",true
52.532655,"Pressure (psi)",83.02378716744913
52.53266,"IMU Yaw Angle (deg)",-1.6891069001555412
52.551802,"Compressor Current (A)",14.5
52.551833,"Compresor Pressure Switch",true
52.553041,"Pressure (psi)",83.02378716744913
52.553046,"IMU Yaw Angle (deg)",-1.6935137070715396
52.57181,"Compressor Current (A)",14.5
52.571839,"Compresor Pressure Switch",true
52.572761,"Pressure (psi)",82.04175273865413
52.572766,"IMU Yaw Angle (deg)",-1.6936705386489597
52.591804,"Compressor Current (A)",13.5
52.591831,"Compresor Pressure Switch",true
52.592785,"Pressure (psi)",82.04175273865413
52.592789,"IMU Yaw Angle (deg)",-1.6945511816292966
52.611791,"Compressor Current (A)",13.5
52.611819,"Compresor Pressure Switch",true
52.61271,"Pressure (psi)",82.04175273865413
52.612715,"IMU Yaw Angle (deg)",-1.695967657148834
52.632038,"Compressor Current (A)",11.5
52.632068,"Compresor Pressure Switch",true
52.63316,"Pressure (psi)",79.74982839313572
52.633165,"IMU Yaw Angle (deg)",-1.6977445153444966
52.651832,"Compressor Current (A)",11.5
52.651863,"Compresor Pressure Switch",true
52.652709,"Pressure (psi)",79.74982839313572
52.652714,"IMU Yaw Angle (deg)",-1.7002216545939406
52.671786,"Compressor Current (A)",17.875
52.671814,"Compresor Pressure Switch",true
52.672736,"Pressure (psi)",85.9698904538341
52.672741,"IMU Yaw Angle (deg)",-1.7017969500124415
52.691837,"Compressor Current (A)",17.875
52.691866,"Compresor Pressure Switch",true
52.692752,"Pressure (psi)",85.9698904538341
52.692757,"IMU Yaw Angle (deg)",-1.6998160736113745
52.711753,"Compressor Current (A)",17.875
52.711782,"Compresor Pressure Switch",true
52.712985,"Pressure (psi)",85.9698904538341
